time,y0_1,y0_2,y0_3,y0_4,y0_5,y0_6,y0_7,y0_8,y0_9,y0_10,y0_11,y0_12,y0_13,y0_14,y0_15,y0_16,y0_17,y0_18,y0_19,y0_20,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
9.727203192450557737e-09,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.386318594299006008e+02,1.886888233986212754e+03,1.009445573996847116e+02,5.004927125504424339e+02,1.840211277010534445e+02,1.067642800347663155e+02,9.799821477228467757e+02,5.200178525504088611e+02,9.507041974686535468e+01,7.576574458784003241e+01,8.608150478324343169e+01,1.011287297810871877e+02,1.677193456840605563e+02,1.053629849294787135e+02,3.524590395534869458e+01,9.759777329028698034e+01,4.984857284035994951e+01,2.001514271596400647e+02,9.851055677155278545e+01,5.150205008646210558e+01
1.009262190987048323e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.401876201137628186e+02,1.883392709487425691e+03,1.009789609597551134e+02,5.005118733241829432e+02,1.835258612308364832e+02,1.068992271698835026e+02,9.792173050130262482e+02,5.207826952720106419e+02,9.488503025297687543e+01,7.588861069258928183e+01,8.342883338634599966e+01,1.022963325748642092e+02,1.693898037808959316e+02,1.064077216070722471e+02,3.545648161201917503e+01,9.750865387284599706e+01,4.984273513674660450e+01,2.001572648632534026e+02,9.845281446030345762e+01,5.156028527279627838e+01
1.047176819485520290e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.418033880267726090e+02,1.879812673570408833e+03,1.010145748599217370e+02,5.005317985254079076e+02,1.830184006319798868e+02,1.070320228053089266e+02,9.784233672352866051e+02,5.215766330620948565e+02,9.469281805349328351e+01,7.597642397330606912e+01,8.076599306695358393e+01,1.034675996292224198e+02,1.710735892452339897e+02,1.074911753687285341e+02,3.567588695368888096e+01,9.741627255452803524e+01,4.983667126231400601e+01,2.001633287376859869e+02,9.839276309367268425e+01,5.162084955511124207e+01
1.086515774652537309e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.434810109087758292e+02,1.876147470183913128e+03,1.010514383890156864e+02,5.005525197795544159e+02,1.824986212166270434e+02,1.071622187445556875e+02,9.775992726474585197e+02,5.224007276628610725e+02,9.449355219691581453e+01,7.602693787504516365e+01,7.809629712058939788e+01,1.046411276613108043e+02,1.727690230159012117e+02,1.086141894865118189e+02,3.590450833016739551e+01,9.732051329311761378e+01,4.983037263325247324e+01,2.001696273667475339e+02,9.833030539110229995e+01,5.168384108506986507e+01
1.127332563710487117e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.452223394681559512e+02,1.872396516119802982e+03,1.010895918508145570e+02,5.005740700753591454e+02,1.819664052207623399e+02,1.072893384852367547e+02,9.767439271604677060e+02,5.232560731634156355e+02,9.428699618975414865e+01,7.603789690041934080e+01,7.542321613152741122e+01,1.058154592999412245e+02,1.744743283733018018e+02,1.097775620865895974e+02,3.614275148022221629e+01,9.722125617418208776e+01,4.982383037582264507e+01,2.001761696241773620e+02,9.826533969701453941e+01,5.174936243075104159e+01
1.169682703970384708e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.470292208483230070e+02,1.868559303768696054e+03,1.011290765682694541e+02,5.005964838254610072e+02,1.814216418843554379e+02,1.074128765927556941e+02,9.758562040775447031e+02,5.241437962605617713e+02,9.407290810423782546e+01,7.600704876177555036e+01,7.275037039702914399e+01,1.069890876805837507e+02,1.761876338124744450e+02,1.109820385920514951e+02,3.639104022919767090e+01,9.711837730171531291e+01,4.981703532099184173e+01,2.001829646790081654e+02,9.819775977785170085e+01,5.181752078172836207e+01
1.213623798344241837e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.489034916958454460e+02,1.864635403631780946e+03,1.011699348854549925e+02,5.006197969297406871e+02,1.808642274752407957e+02,1.075322981475740107e+02,9.749349439095385605e+02,5.250650564434864691e+02,9.385104071440308360e+01,7.593215702513370502e+01,7.008152132286404878e+01,1.081604614179419031e+02,1.779069765389097029e+02,1.122283040515457486e+02,3.664981719828956841e+01,9.701174868730183221e+01,4.980997799943005333e+01,2.001900220005699680e+02,9.812745461155793691e+01,5.188842816180808626e+01
1.259215613694150862e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.508469705342934049e+02,1.860624466476115231e+03,1.012122101669885268e+02,5.006440468414912175e+02,1.802940652361482421e+02,1.076470382918911923e+02,9.739789542788909102e+02,5.260210460897860685e+02,9.362114166407096150e+01,7.581101491171683904e+01,6.742056099146323334e+01,1.093279903413758802e+02,1.796303069969949604e+02,1.135169750731720200e+02,3.691954452368652539e+01,9.690123813793223917e+01,4.980264863694846156e+01,2.001973513630515527e+02,9.805430816896536328e+01,5.196220164997213686e+01
1.306520162124719905e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.528614494167729845e+02,1.856526225085925716e+03,1.012559467946442879e+02,5.006692726365466228e+02,1.797110652462753535e+02,1.077565018893358229e+02,9.729870099216728931e+02,5.270129904634294462e+02,9.338295366923739493e+01,7.564146025979411547e+01,6.477149979764514853e+01,1.104900520186887150e+02,1.813554945081126561e+02,1.148485913864245447e+02,3.720070458305137606e+01,9.678670914261681446e+01,4.979503715044263856e+01,2.002049628495573756e+02,9.797819918709141973e+01,5.203896360952286670e+01
1.355601785329368992e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.549486847748236187e+02,1.852340495538496270e+03,1.013011901608665539e+02,5.006955150854901149e+02,1.791151441839078871e+02,1.078600633169024263e+02,9.719578527990050816e+02,5.280421476033383215e+02,9.313621475790377247e+01,7.542139184089148785e+01,6.213845186078320637e+01,1.116449991999410258e+02,1.830803341748270157e+02,1.162236069697961796e+02,3.749380072656308727e+01,9.666802075796424276e+01,4.978713314441584714e+01,2.002128668555841671e+02,9.789900093427382899e+01,5.211884192550802908e+01
1.406527242105236336e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.571103879072263680e+02,1.848067178105060975e+03,1.013479866588629079e+02,5.007228167291426075e+02,1.785062250087852362e+02,1.079570663748185098e+02,9.708901923195330710e+02,5.291098081009118914e+02,9.288065854739282656e+01,7.514878569247571249e+01,5.952561946076664157e+01,1.127911674723441422e+02,1.848025545127146074e+02,1.176423813729871739e+02,3.779935800810818591e+01,9.654502749291177111e+01,4.977892590809337747e+01,2.002210740919066154e+02,9.781658096823936432e+01,5.220197024932522112e+01
1.459365799155757632e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.593482144616268670e+02,1.843706257539771741e+03,1.013963836689333817e+02,5.007512219573991956e+02,1.778842365196464641e+02,1.080468243672518724e+02,9.697827056944091737e+02,5.302172947450450238e+02,9.261601456504165242e+01,7.482171317367722452e+01,5.693727464622024570e+01,1.139268840864463215e+02,1.865198266952649817e+02,1.191051704873686532e+02,3.811792391408476277e+01,9.641757919281535294e+01,4.977040441327427800e+01,2.002295955867257078e+02,9.773080088600067938e+01,5.228848825162543079e+01
1.514189325304351916e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.616637533352034097e+02,1.839257802840731756e+03,1.014464295406658891e+02,5.007807770916205072e+02,1.772491128018805000e+02,1.081286203445149141e+02,9.686340384283566891e+02,5.313659620310643277e+02,9.234200861271602889e+01,7.443835952471548012e+01,5.437773916075789771e+01,1.150504773112217833e+02,1.882297749080239839e+02,1.206121173416459982e+02,3.845006908458936579e+01,9.628552092313196908e+01,4.976155731294607421e+01,2.002384426870539187e+02,9.764151606673387107e+01,5.237854188235883868e+01
1.571072389247448998e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.640585149150067537e+02,1.834721966422793457e+03,1.014981735705996613e+02,5.008115304707328619e+02,1.766007925531796161e+02,1.082017075263834158e+02,9.674428049588823342e+02,5.325571955215157232e+02,9.205836317802371127e+01,7.399704305827538064e+01,5.185136244550312767e+01,1.161602864123429981e+02,1.899299879565876381e+02,1.221632428887546524e+02,3.879638802224550176e+01,9.614869285295131363e+01,4.975237294074719330e+01,2.002476270592528067e+02,9.754857540784057335e+01,5.247228363776308413e+01
1.630092360979741204e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.665339186470646382e+02,1.830098982655058762e+03,1.015516659749289801e+02,5.008435325412035581e+02,1.759392182771304363e+02,1.082653099245081592e+02,9.662075894554229762e+02,5.337924110470180494e+02,9.176479789491921224e+01,7.349623498046805992e+01,4.936249762824876086e+01,1.172546722768739755e+02,1.916180321921442840e+02,1.237584368095925242e+02,3.915749978333968073e+01,9.600693013866188608e+01,4.974283931136105963e+01,2.002571606886389475e+02,9.745182105459007005e+01,5.256987283390134991e+01
1.691329517029646907e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.690912800412456818e+02,1.825389165761177310e+03,1.016069578567882985e+02,5.008768359510842743e+02,1.752643353428149169e+02,1.083186231737691543e+02,9.649269467878533533e+02,5.350730537377548899e+02,9.146103005555896459e+01,7.293457948514252109e+01,4.691547576895771954e+01,1.183320285109934247e+02,1.932914656563956441e+02,1.253974485164313677e+02,3.953404864507573535e+01,9.586006280806515178e+01,4.973294412191119562e+01,2.002670558780887973e+02,9.735108812407929690e+01,5.267147588601316954e+01
1.754867149648152111e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.717317971509406789e+02,1.820592907060704647e+03,1.016641011676258302e+02,5.009114956483127230e+02,1.745760909043916342e+02,1.083608155872029499e+02,9.635994036752264265e+02,5.364005968747349016e+02,9.114677517557548470e+01,7.231091397892441819e+01,4.451457842749926641e+01,1.193907929527571667e+02,1.949478534357837702e+02,1.270798784406402575e+02,3.992670474237777256e+01,9.570791564528299489e+01,4.972267475443829454e+01,2.002773252455616841e+02,9.724620442418716948e+01,5.277726659300298451e+01
1.820791680099462507e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.744565365909486445e+02,1.815710671536384098e+03,1.017231486621379872e+02,5.009475689834741274e+02,1.738744326754637086e+02,1.083910294486845913e+02,9.622234600255312671e+02,5.377765405500338147e+02,9.082174761478363223e+01,7.162428926596945189e+01,4.216400866704853456e+01,1.204294595247845905e+02,1.965847841846990320e+02,1.288051697006185350e+02,4.033616466711443138e+01,9.555030807683793626e+01,4.971201827954095620e+01,2.002879817204590154e+02,9.713699016832782718e+01,5.288742642626300494e+01
1.889192776207664238e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.772664191942217258e+02,1.810742993730794979e+03,1.017841538461991178e+02,5.009851158172364194e+02,1.731593075560845705e+02,1.084083825547168374e+02,9.607975904763316066e+02,5.392024101261566784e+02,9.048566125491225876e+01,7.087398942892056652e+01,3.986786071647932772e+01,1.214465902972810056e+02,1.981998877223331590e+02,1.305726002838609077e+02,4.076315202196911258e+01,9.538705405932026338e+01,4.970096146125782610e+01,2.002990385387421384e+02,9.702325768698602815e+01,5.300214482184752285e+01
1.960163474319185784e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.801622054143671221e+02,1.805690472978727712e+03,1.018471709171817707e+02,5.010241986326842607e+02,1.724306601105235757e+02,1.084119700167313454e+02,9.593202461460688255e+02,5.406797544847333938e+02,9.013823023578959237e+01,7.005955117192495152e+01,3.763008851048898862e+01,1.224408276451264044e+02,1.997908535992802967e+02,1.323812758610288824e+02,4.120841792067537313e+01,9.521796196909609478e+01,4.968949076326993719e+01,2.003105092367300415e+02,9.690481113711730643e+01,5.312161947491615166e+01
2.033800305846979844e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.831444806309115165e+02,1.800553768006137261e+03,1.019122546960208240e+02,5.010648826527912547e+02,1.716884308981726122e+02,1.084008663310654725e+02,9.577898566043625124e+02,5.422101440562202015e+02,8.977916975082031570e+01,6.918078226961968369e+01,3.545447347236011382e+01,1.234109063109447249e+02,2.013554504562289083e+02,1.342301234000345573e+02,4.167274142571361750e+01,9.504283449455017774e+01,4.967759235649465666e+01,2.003224076435053291e+02,9.678144621070669018e+01,5.324605663515106357e+01
2.110203428568596572e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.862136404878449412e+02,1.795333590909784562e+03,1.019794605503311971e+02,5.011072359632711937e+02,1.709325546569287724e+02,1.083741277271746526e+02,9.562048320705456490e+02,5.437951686213630182e+02,8.940819690272408593e+01,6.823777893835683983e+01,3.334459176717545148e+01,1.243556652795532074e+02,2.028915460405590636e+02,1.361178856692643535e+02,4.215692991432867842e+01,9.486146853140172652e+01,4.966525212815080437e+01,2.003347478718492027e+02,9.665294984378546417e+01,5.337567140184874148e+01
2.189476762856620654e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.893698764924790794e+02,1.790030700590162496e+03,1.020488443078419323e+02,5.011513296410797125e+02,1.701629583488372077e+02,1.083307947936522027e+02,9.545635658459335673e+02,5.454364348789298447e+02,8.902503161920456876e+01,6.723094162966454235e+01,3.130378159250133407e+01,1.252740591851581371e+02,2.043971275927941349e+02,1.380431168513140676e+02,4.266181936294662336e+01,9.467365508167790722e+01,4.965245569235184320e+01,2.003475443076481781e+02,9.651909992756120005e+01,5.351068801702836453e+01
2.271728133026902631e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.926131620769015171e+02,1.784645895700365827e+03,1.021204621593617929e+02,5.011972378888401067e+02,1.693795590760032326e+02,1.082698953834575946e+02,9.528644369856019694e+02,5.471355637739321764e+02,8.862939762815236122e+01,6.616098890505885777e+01,2.933511095498668553e+01,1.261651690564473256e+02,2.058703223497064698e+02,1.400041794132688153e+02,4.318827453993178977e+01,9.447917915697890123e+01,4.963918840228839713e+01,2.003608115977116029e+02,9.637966502333773633e+01,5.365134015487848274e+01
2.357069413996727926e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.959432392873944764e+02,1.779180007140121006e+03,1.021943705504395865e+02,5.012450381754581485e+02,1.685822618695929407e+02,1.081904478050651193e+02,9.511058132168678867e+02,5.488941875791442726e+02,8.822102349228160278e+01,6.502896931837274508e+01,2.744134616252678782e+01,1.270282123530859337e+02,2.073094179810211983e+02,1.419992422608701759e+02,4.373718909677674560e+01,9.427781968672128698e+01,4.962543536407330436e+01,2.003745646359267027e+02,9.623440408284598391e+01,5.379787120592051508e+01
2.445616683452444187e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.993596064071135743e+02,1.773633890214011444e+03,1.022706260608296844e+02,5.012948113832375157e+02,1.677709573712670874e+02,1.080914642884010846e+02,9.492860541055264321e+02,5.507139467288665173e+02,8.779964370106615945e+01,6.383627074235564436e+01,2.562492177662760540e+01,1.278625519626941696e+02,2.087128825481379693e+02,1.440262804088940243e+02,4.430948554708191978e+01,9.406934943210214328e+01,4.961118145228384435e+01,2.003888185477161699e+02,9.608306617608691624e+01,5.395053455378423024e+01
2.537490379733571711e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,6.028615067745079159e+02,1.768008416542600798e+03,1.023492852708171483e+02,5.013466419617971610e+02,1.669455194222124987e+02,1.079719547183234880e+02,9.474035144717232697e+02,5.525964864030532908e+02,8.736499981796652037e+01,6.258462684532958775e+01,2.388791254878877623e+01,1.286677039753940051e+02,2.100793836459742465e+02,1.460830762790410517e+02,4.490611512307739872e+01,9.385353490658506814e+01,4.959641132724424040e+01,2.004035886727557738e+02,9.592539022871989118e+01,5.410959384256006643e+01
2.632815465648019883e-08,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,6.064479190811000535e+02,1.762304465830845402e+03,1.024304046133985793e+02,5.014006180891075815e+02,1.661058025790951831e+02,1.078309306232531100e+02,9.454565480552237204e+02,5.545434528620434094e+02,8.691684168015869716e+01,6.127612041083096273e+01,2.223200791565577816e+01,1.294433440397491495e+02,2.114078063521446040e+02,1.481672227362347769e+02,4.552805749961863313e+01,9.363013630377223251e+01,4.958110945407968018e+01,2.004188905459203340e+02,9.576110477115345532e+01,5.427532323256911440e+01
